UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
3174,L50353,L,300.3,309.6,0.3158669996843781,32.6,108.0,False,False,False,False,False,False
7358,L54537,L,299.6,310.1,0.31586699967743426,42.9,42.0,False,False,False,False,False,False
8321,M23180,M,300.0085898275486,309.7,0.3158669996752677,47.7,101.0,False,False,False,False,False,False
8585,L55764,L,297.4,307.9,0.31586699967064563,47.7,108.0,False,False,False,False,False,False
4369,L51548,L,302.0,310.0,0.315866999685978,28.6,190.0,False,False,False,False,False,False
2780,L49959,L,300.1,309.5,0.31586699966749826,50.9,34.0,False,False,False,False,False,False
8283,M23142,M,298.9,310.7,0.3158669996849566,33.6,218.0,False,False,False,False,False,False
9550,M24409,M,299.6,311.1,0.3158669996853969,33.8,133.0,False,False,False,False,False,False
691,H30104,H,297.6,309.0,0.3158669996724329,40.2,51.0,False,False,False,False,False,False
5744,M20603,M,302.2,310.0115802171291,0.3158669996697465,42.9,13.0,False,False,False,False,False,False
1686,L48865,L,300.0085898275486,307.3,0.31586699969101806,26.3,5.0,False,False,False,False,False,False
5748,L52927,L,302.1,311.5,0.3158669996800564,39.4,26.0,False,False,False,False,False,False
6994,M21853,M,300.7,311.0,0.3158669996886126,25.6,176.0,False,False,False,False,False,False
8354,L55533,L,300.0085898275486,309.6,0.31586699967452064,55.6,194.0,False,False,False,False,False,False
1691,M16550,M,297.9,307.4,0.3158669996740327,42.9,18.0,False,False,False,False,False,False
8071,M22930,M,300.5,312.0,0.3158669996920808,23.0,108.0,False,False,False,False,False,False
9403,L56582,L,297.7,308.1,0.3158669996884218,30.7,177.0,False,False,False,False,False,False
6513,M21372,M,301.1,310.0,0.3158669996738915,48.1,14.0,False,False,False,False,False,False
7491,M22350,M,300.4,311.8,0.3158669996875284,30.0,165.0,False,False,False,False,False,False
1718,L48897,L,298.2,307.6,0.3158669996689028,54.5,82.0,False,False,False,False,False,False
8291,M23150,M,298.9,310.6,0.3158669996865377,35.8,14.0,False,False,False,False,False,False
2394,L49573,L,299.2,308.5,0.31586699968063603,41.6,146.0,False,False,False,False,False,False
6545,M21404,M,301.4,310.7,0.31586699967637705,46.5,101.0,False,False,False,False,False,False
594,L47773,L,297.5,310.0115802171291,0.31586699966356474,50.7,0.0,False,False,False,False,False,False
369,L47548,L,297.5,308.4,0.3158669996775553,39.5,96.0,False,False,False,False,False,False
6360,L53539,L,300.1,309.8,0.3158669996736781,56.7,44.0,False,False,False,False,False,False
586,L47765,L,297.6,309.5,0.31586699969481624,20.5,220.0,False,False,False,False,False,False
5791,M20650,M,301.7,311.2,0.3158669996815976,34.5,139.0,False,False,False,False,False,False
3968,M18827,M,302.3,310.0115802171291,0.31586699967694304,45.6,59.0,False,False,False,False,False,False
3189,M18048,M,300.1,309.2,0.31586699967424303,51.0,211.0,False,False,False,False,False,False
4648,L51827,L,303.3,311.4,0.31586699969402254,21.5,0.0,False,False,False,False,False,False
4429,L51608,L,302.4,310.1,0.31586699969296034,21.2,110.0,False,False,False,False,False,False
4438,L51617,L,302.4,310.2,0.3158669996823231,31.2,139.0,False,False,False,False,False,False
2279,M17138,M,299.3,308.7,0.3158669996756654,35.6,87.0,False,False,False,False,False,False
3431,H32844,H,301.6,310.6,0.31586699969093995,26.2,171.0,False,False,False,False,False,False
4811,M19670,M,300.0085898275486,310.0115802171291,0.31586699967815074,39.4,197.0,False,False,False,False,False,False
7561,M22420,M,300.3,311.3,0.31586699966957976,53.8,125.0,False,False,False,False,False,False
5358,L52537,L,300.0085898275486,312.5,0.31586699969421356,20.6,108.0,False,False,False,False,False,False
677,H30090,H,297.9,309.2,0.3158669996822756,34.7,5.0,False,False,False,False,False,False
8446,M23305,M,298.6,310.0,0.31586699968047965,36.9,12.0,False,False,False,False,False,False
4320,M19179,M,300.0085898275486,310.2,0.31586699967228227,45.1,54.0,False,False,False,False,False,False
4475,L51654,L,302.7,310.5,0.3158669996815976,35.0,8.0,False,False,False,False,False,False
2155,M17014,M,299.3,310.0115802171291,0.315866999689438,24.8,196.0,False,False,False,False,False,False
1730,M16589,M,298.3,307.7,0.31586699967431275,43.8,111.0,False,False,False,False,False,False
4743,L51922,L,303.3,310.0115802171291,0.3158669996829748,33.7,14.0,False,False,False,False,False,False
6138,M20997,M,300.9,310.8,0.31586699969458376,19.7,136.0,False,False,False,False,False,False
5242,L52421,L,303.7,313.1,0.3158669996866834,28.4,46.0,False,False,False,False,False,False
5273,M20132,M,303.6,313.0,0.31586699967112375,38.2,117.0,False,False,False,False,False,False
3756,L50935,L,302.3,311.0,0.3158669996652571,51.5,154.0,False,False,False,False,False,False
8105,L55284,L,300.3,311.9,0.31586699968700616,31.5,187.0,False,False,False,False,False,False
344,L47523,L,297.5,308.3,0.31586699967048437,48.6,27.0,False,False,False,False,False,False
7066,L54245,L,300.8,310.6,0.3158669996701589,52.9,165.0,False,False,False,False,False,False
1904,L49083,L,297.9,310.0115802171291,0.31586699969421356,20.4,171.0,False,False,False,False,False,False
1908,L49087,L,297.9,307.6,0.3158669996784423,42.4,180.0,False,False,False,False,False,False
5116,M19975,M,304.2,313.7,0.315866999696582,18.4,139.0,False,False,False,False,False,False
4312,M19171,M,300.0085898275486,310.1,0.3158669996762493,40.8,32.0,False,False,False,False,False,False
9899,L57078,L,298.7,309.2,0.31586699967112375,44.8,178.0,False,False,False,False,False,False
6295,L53474,L,301.1,310.5,0.3158669996798413,38.7,91.0,False,False,False,False,False,False
8645,M23504,M,297.6,308.5,0.31586699967458953,38.2,85.0,False,False,False,False,False,False
8363,L55542,L,298.6,309.6,0.31586699966749826,62.5,9.0,False,False,False,False,False,False
4861,M19720,M,303.6,310.0115802171291,0.3158669996784423,49.5,109.0,False,False,False,False,False,False
7074,L54253,L,300.0085898275486,310.6,0.31586699967767573,43.2,187.0,False,False,False,False,False,False
7718,L54897,L,300.5,311.6,0.315866999668558,53.0,85.0,False,False,False,False,False,False
8252,L55431,L,299.0,310.4,0.315866999694456,21.2,125.0,False,False,False,False,False,False
2090,L49269,L,299.5,309.3,0.31586699969368826,22.5,18.0,False,False,False,False,False,False
3839,L51018,L,302.4,311.1,0.31586699969238247,24.5,156.0,False,False,False,False,False,False
9163,M24022,M,297.6,310.0115802171291,0.31586699967872983,39.7,166.0,False,False,False,False,False,False
6535,L53714,L,301.3,310.6,0.31586699967410303,44.2,76.0,False,False,False,False,False,False
7854,L55033,L,300.0085898275486,311.7,0.31586699966407195,56.5,7.0,False,False,False,False,False,False
8255,M23114,M,299.0,310.0115802171291,0.31586699968442006,37.1,131.0,False,False,False,False,False,False
1195,M16054,M,297.0,308.1,0.3158669996786153,43.1,51.0,False,False,False,False,False,False
6446,L53625,L,300.7,310.3,0.31586699968590176,34.4,57.0,False,False,False,False,False,False
3292,M18151,M,301.2,310.1,0.31586699967694304,45.5,44.0,False,False,False,False,False,False
3730,M18589,M,302.4,311.3,0.31586699966356474,61.5,85.0,False,False,False,False,False,False
891,L48070,L,295.6,306.0,0.31586699966898835,52.4,115.0,False,False,False,False,False,False
3153,M18012,M,300.5,309.8,0.31586699967656734,42.3,121.0,False,False,False,False,False,False
5199,L52378,L,303.8,312.8,0.31586699967353477,53.3,152.0,False,False,False,False,False,False
875,L48054,L,295.9,310.0115802171291,0.3158669996821803,28.5,74.0,False,False,False,False,False,False
7602,L54781,L,300.4,311.2,0.3158669996673178,62.0,18.0,False,False,False,False,False,False
5619,M20478,M,303.0,312.4,0.31586699968523824,29.6,108.0,False,False,False,False,False,False
7107,L54286,L,300.8,310.5,0.31586699967712856,39.0,47.0,False,False,False,False,False,False
3297,M18156,M,301.2,310.3,0.3158669996697465,43.2,56.0,False,False,False,False,False,False
9768,L56947,L,298.6,309.6,0.3158669996815976,35.0,21.0,False,False,False,False,False,False
4122,M18981,M,302.1,310.7,0.3158669996684712,47.8,213.0,True,False,True,False,False,False
5063,L52242,L,304.0,312.9,0.3158669996636668,53.9,202.0,False,False,False,False,False,False
954,L48133,L,295.5,310.0115802171291,0.31586699968543636,32.8,67.0,False,False,False,False,False,False
6577,L53756,L,301.5,310.5,0.3158669996851983,34.9,186.0,False,False,False,False,False,False
1495,M16354,M,298.0,310.0115802171291,0.31586699966957976,48.5,181.0,False,False,False,False,False,False
7025,L54204,L,300.6,310.6,0.3158669996967761,18.7,53.0,False,False,False,False,False,False
6695,M21554,M,301.7,310.9,0.3158669996623141,62.7,36.0,False,False,False,False,False,False
2167,M17026,M,299.6,309.2,0.3158669996920808,23.4,225.0,True,True,False,False,False,False
7457,M22316,M,300.2,311.7,0.3158669996712026,50.2,71.0,False,False,False,False,False,False
451,M15310,M,300.0085898275486,308.7,0.31586699967287946,41.7,81.0,False,False,False,False,False,False
3313,L50492,L,301.4,310.0115802171291,0.31586699968499715,28.9,94.0,False,False,False,False,False,False
9799,L56978,L,298.5,310.0115802171291,0.31586699967644066,44.7,119.0,False,False,False,False,False,False
3667,M18526,M,302.3,311.6,0.315866999683691,39.9,136.0,False,False,False,False,False,False
1646,L48825,L,297.9,307.8,0.31586699968032195,38.5,123.0,False,False,False,False,False,False
351,H29764,H,297.6,310.0115802171291,0.3158669996714377,44.3,43.0,False,False,False,False,False,False
7206,L54385,L,299.8,309.7,0.31586699967719,39.6,108.0,False,False,False,False,False,False
4979,L52158,L,303.6,312.7,0.31586699967360654,47.7,198.0,False,False,False,False,False,False
4145,L51324,L,301.8,310.1,0.31586699968854925,28.0,58.0,False,False,False,False,False,False
3516,M18375,M,301.9,311.1,0.31586699968355897,40.0,179.0,False,False,False,False,False,False
7650,H37063,H,300.4,311.5,0.31586699968590176,29.0,137.0,False,False,False,False,False,False
8612,L55791,L,297.4,308.3,0.3158669996765041,45.5,2.0,False,False,False,False,False,False
6399,L53578,L,300.1,309.7,0.3158669996673178,58.2,155.0,False,False,False,False,False,False
5191,L52370,L,304.1,313.2,0.31586699967520077,48.0,126.0,False,False,False,False,False,False
4547,M19406,M,302.5,310.0115802171291,0.31586699967360654,43.2,191.0,False,False,False,False,False,False
2996,L50175,L,300.5,309.8,0.31586699968094495,37.4,148.0,False,False,False,False,False,False
5529,L52708,L,300.0085898275486,311.8,0.3158669996701589,50.9,99.0,False,False,False,False,False,False
4637,L51816,L,303.0,311.3,0.31586699967612086,43.0,210.0,False,False,False,False,False,False
3744,L50923,L,302.5,311.4,0.31586699968919885,24.6,124.0,False,False,False,False,False,False
8253,L55432,L,299.0,310.4,0.315866999681696,36.1,127.0,False,False,False,False,False,False
5915,L53094,L,300.7,310.3,0.3158669996829748,36.0,14.0,False,False,False,False,False,False
7078,M21937,M,300.7,310.5,0.315866999683066,31.0,108.0,False,False,False,False,False,False
247,L47426,L,297.9,308.1,0.3158669996826519,33.5,212.0,False,False,False,False,False,False
4898,H34311,H,303.8,312.5,0.31586699967962384,38.0,209.0,False,False,False,False,False,False
10000,M24859,M,299.0,308.7,0.31586699967820936,40.2,30.0,False,False,False,False,False,False
2758,L49937,L,299.8,309.2,0.31586699967431275,36.1,203.0,False,False,False,False,False,False
3010,M17869,M,300.4,309.7,0.31586699967612086,39.8,184.0,False,False,False,False,False,False
9972,H39385,H,298.5,308.2,0.3158669996815976,44.6,163.0,False,False,False,False,False,False
2944,H32357,H,300.7,309.5,0.3158669996949214,19.7,2.0,False,False,False,False,False,False
2869,L50048,L,300.8,309.7,0.31586699967280557,46.6,12.0,False,False,False,False,False,False
1557,H30970,H,298.4,308.5,0.3158669996712812,47.1,122.0,False,False,False,False,False,False
9247,L56426,L,298.3,308.9,0.31586699969196247,27.0,172.0,False,False,False,False,False,False
2853,M17712,M,300.5,309.4,0.3158669996669535,50.1,213.0,False,False,False,False,False,False
6216,L53395,L,301.1,310.8,0.31586699967940396,41.0,99.0,False,False,False,False,False,False
7409,L54588,L,300.0085898275486,310.9,0.31586699966145315,51.1,173.0,False,False,False,False,False,False
893,L48072,L,295.7,306.1,0.31586699966658466,54.4,119.0,False,False,False,False,False,False
7125,M21984,M,300.8,310.3,0.3158669996921043,24.5,95.0,False,False,False,False,False,False
372,L47551,L,297.5,310.0115802171291,0.3158669996835147,38.1,106.0,False,False,False,False,False,False
1742,M16601,M,298.5,308.0,0.3158669996683841,49.2,149.0,False,False,False,False,False,False
9834,L57013,L,298.3,309.1,0.3158669996703221,45.3,212.0,False,False,False,False,False,False
6636,L53815,L,301.5,310.5,0.3158669996801098,39.3,119.0,False,False,False,False,False,False
2633,M17492,M,300.0,309.7,0.3158669996855149,28.6,112.0,False,False,False,False,False,False
914,L48093,L,300.0085898275486,306.0,0.3158669996842514,29.5,176.0,False,False,False,False,False,False
419,L47598,L,297.4,308.4,0.31586699969709686,17.7,0.0,False,False,False,False,False,False
5144,M20003,M,304.3,313.5,0.31586699967962384,42.0,2.0,False,False,False,False,False,False
5,L47184,L,298.2,308.7,0.31586699967205467,40.0,9.0,False,False,False,False,False,False
5548,M20407,M,300.0085898275486,311.7,0.3158669996804272,28.9,149.0,False,False,False,False,False,False
5747,M20606,M,300.0085898275486,310.0115802171291,0.3158669996848344,31.6,23.0,False,False,False,False,False,False
3256,L50435,L,301.0,309.7,0.31586699967767573,42.9,165.0,False,False,False,False,False,False
7568,M22427,M,300.0085898275486,311.0,0.3158669996994413,14.7,108.0,False,False,False,False,False,False
3499,L50678,L,301.9,311.0,0.3158669996611246,54.9,128.0,False,False,False,False,False,False
2129,L49308,L,299.4,309.0,0.3158669996903781,24.3,128.0,False,False,False,False,False,False
1450,H30863,H,299.0,310.4,0.31586699968646426,30.8,73.0,False,False,False,False,False,False
8090,L55269,L,300.1,311.3,0.31586699968642745,30.3,151.0,False,False,False,False,False,False
9420,L56599,L,298.0,308.4,0.31586699969306775,22.0,13.0,False,False,False,False,False,False
5025,L52204,L,303.9,313.1,0.31586699968499715,29.0,95.0,False,False,False,False,False,False
5346,L52525,L,303.5,312.8,0.3158669996795691,39.4,108.0,False,False,False,False,False,False
7394,M22253,M,299.7,310.5,0.315866999683066,35.4,134.0,False,False,False,False,False,False
6538,M21397,M,301.3,310.5,0.3158669996770669,39.7,85.0,False,False,False,False,False,False
1974,L49153,L,297.9,307.6,0.3158669996888317,25.3,136.0,False,False,False,False,False,False
6634,M21493,M,301.5,310.5,0.31586699968851756,29.3,114.0,False,False,False,False,False,False
7302,L54481,L,300.1,310.4,0.31586699968114823,39.4,115.0,False,False,False,False,False,False
5667,L52846,L,302.2,311.4,0.3158669996736781,43.1,29.0,False,False,False,False,False,False
4536,L51715,L,302.4,310.2,0.31586699967838433,36.2,108.0,False,False,False,False,False,False
6841,L54020,L,301.1,311.1,0.31586699969035065,21.7,206.0,False,False,False,False,False,False
9971,H39384,H,298.4,308.1,0.315866999692631,24.7,158.0,False,False,False,False,False,False
5409,L52588,L,302.6,312.4,0.3158669996845455,33.0,15.0,False,False,False,False,False,False
9012,M23871,M,297.2,307.9,0.3158669996798953,35.9,197.0,False,False,False,False,False,False
5513,L52692,L,302.8,312.2,0.3158669996866471,30.9,58.0,False,False,False,False,False,False
9722,L56901,L,298.8,309.8,0.3158669996776156,40.6,124.0,False,False,False,False,False,False
4803,M19662,M,303.5,312.4,0.3158669996641724,54.2,177.0,False,False,False,False,False,False
578,L47757,L,297.7,309.7,0.31586699968292903,37.7,196.0,False,False,False,False,False,False
5010,L52189,L,303.7,312.8,0.3158669996795142,40.7,59.0,False,False,False,False,False,False
5501,L52680,L,302.7,312.1,0.31586699968338133,35.2,31.0,False,False,False,False,False,False
7229,H36642,H,300.0085898275486,309.7,0.315866999668817,47.4,148.0,False,False,False,False,False,False
4351,M19210,M,301.9,309.7,0.3158669996818426,37.5,135.0,False,False,False,False,False,False
5223,L52402,L,303.9,313.1,0.31586699968601595,29.6,0.0,False,False,False,False,False,False
2040,M16899,M,299.0,308.9,0.31586699967499876,39.6,105.0,False,False,False,False,False,False
3773,L50952,L,302.4,311.1,0.31586699967493104,44.8,195.0,False,False,False,False,False,False
7531,M22390,M,300.1,311.4,0.31586699968408094,39.3,47.0,False,False,False,False,False,False
3245,M18104,M,301.0,309.6,0.3158669996712026,48.0,135.0,False,False,False,False,False,False
550,L47729,L,297.4,309.2,0.31586699967417314,40.4,117.0,False,False,False,False,False,False
2789,L49968,L,300.3,309.6,0.315866999664965,52.4,57.0,False,False,False,False,False,False
3786,L50965,L,302.3,310.9,0.3158669996806878,36.7,18.0,False,False,False,False,False,False
3383,L50562,L,301.3,310.6,0.31586699967878684,38.5,108.0,False,False,False,False,False,False
2812,L49991,L,299.9,309.2,0.3158669996892591,25.6,115.0,False,False,False,False,False,False
5251,L52430,L,303.5,312.9,0.3158669996655465,52.9,66.0,False,False,False,False,False,False
1174,H30587,H,297.1,308.0,0.3158669996813992,38.8,108.0,False,False,False,False,False,False
7625,L54804,L,300.6,311.7,0.3158669996786153,45.5,74.0,False,False,False,False,False,False
